hidden_size,num_epochs,batch_size,learning_rate,dropout_prob,MSE,R2
"[128, 64, 128]",134,512,0.001,0.1,0.0348710305988788,0.8320328928929004
"[128, 64, 128]",123,512,0.001,0.2,0.0469431728124618,0.7615689793210837
"[256, 128, 256]",200,512,0.001,0.0,0.0098470775410532,0.9548958765371915
"[256, 128, 256]",94,512,0.001,0.1,0.029975114390254,0.8573322991366635
"[256, 128, 256]",84,512,0.001,0.2,0.0445640571415424,0.7828405481932705
"[512, 256, 512]",200,512,0.001,0.0,0.0094629609957337,0.9567645606047104
"[512, 256, 512]",78,512,0.001,0.1,0.0295278802514076,0.8604317730409826
"[512, 256, 512]",58,512,0.001,0.2,0.0421267300844192,0.7928682936920872
"[64, 128, 64]",200,512,0.001,0.0,0.0103486934676766,0.9522937544986684
"[64, 128, 64]",56,512,0.001,0.1,0.06592408567667,0.6569082297735311
"[64, 128, 64]",116,512,0.001,0.2,0.0495846308767795,0.7396848278924512
"[128, 256, 128]",200,512,0.001,0.0,0.0101047297939658,0.9538398255253648
"[128, 256, 128]",87,512,0.001,0.1,0.0336811766028404,0.8356716589139611
"[128, 256, 128]",112,512,0.001,0.2,0.036776527762413,0.828203185274634
"[256, 512, 256]",200,512,0.001,0.0,0.0099642165005207,0.9542798238314314
"[256, 512, 256]",77,512,0.001,0.1,0.0297464374452829,0.8600165070087771
"[256, 512, 256]",112,512,0.001,0.2,0.0348865427076816,0.8335915147925268
"[16, 16, 16]",189,512,0.01,0.0,0.0074444580823183,0.9665331627792862
"[16, 16, 16]",81,512,0.01,0.1,0.0347167216241359,0.8194869845128817
"[32, 32, 32]",191,512,0.01,0.0,0.007280493620783,0.9671906502330416
"[32, 32, 32]",72,512,0.01,0.1,0.0216120164841413,0.8942348207517896
"[32, 32, 32]",83,512,0.01,0.2,0.0324601903557777,0.8316819837606757
"[64, 64, 64]",194,512,0.01,0.0,0.0071132676675915,0.9681346568091154
"[64, 64, 64]",96,512,0.01,0.1,0.0167685952037572,0.9224184727848934
"[64, 64, 64]",67,512,0.01,0.2,0.0241274684667587,0.8769954510308586
"[16, 8, 16]",193,512,0.01,0.0,0.00797557272017,0.964069449934232
"[16, 8, 16]",53,512,0.01,0.1,0.047169629484415,0.7425165771932173
"[16, 8, 16]",57,512,0.01,0.2,0.086679421365261,0.3787954965252071
"[32, 16, 32]",193,512,0.01,0.0,0.0072528142482042,0.9674292820615354
"[32, 16, 32]",70,512,0.01,0.1,0.0253130663186311,0.8765573771335756
"[32, 16, 32]",97,512,0.01,0.2,0.0321712307631969,0.8337012804420108
"[64, 32, 64]",180,512,0.01,0.0,0.0072150924243032,0.967280803491914
"[64, 32, 64]",97,512,0.01,0.1,0.0188789907842874,0.907528949285156
"[64, 32, 64]",64,512,0.01,0.2,0.0254968162626028,0.8720673009266613
"[16, 32, 16]",137,512,0.01,0.0,0.0073543856851756,0.9667490176295952
"[16, 32, 16]",32,512,0.01,0.1,0.0344969816505909,0.817424368479134
"[32, 64, 32]",134,512,0.01,0.0,0.0071649071760475,0.9677776130531744
"[32, 64, 32]",84,512,0.01,0.1,0.0245678834617137,0.8850836920155283
"[32, 64, 32]",97,512,0.01,0.2,0.0250984970480203,0.8792671285316196
"[32, 64, 32]",171,512,0.01,0.0,0.0071604368276894,0.9676143143750892
"[32, 64, 32]",83,512,0.01,0.1,0.0228064507246017,0.8839421259652961
"[32, 64, 32]",122,512,0.01,0.2,0.0291077718138694,0.8527677123911745
"[128, 128, 128]",195,512,0.01,0.0,0.006816369947046,0.9692675144215364
"[128, 128, 128]",99,512,0.01,0.1,0.0127206044271588,0.9423724055046264
"[128, 128, 128]",68,512,0.01,0.2,0.0170671436935663,0.921497565410498
"[256, 256, 256]",197,512,0.01,0.0,0.0067957174032926,0.9693260701667628
"[256, 256, 256]",77,512,0.01,0.1,0.0127525962889194,0.9422543057672006
"[256, 256, 256]",89,512,0.01,0.2,0.0158022958785295,0.9277601615217574
"[512, 512, 512]",188,512,0.01,0.0,0.0067928419448435,0.9692626852818856
"[512, 512, 512]",95,512,0.01,0.1,0.0111764846369624,0.9487392505407362
"[512, 512, 512]",99,512,0.01,0.2,0.0138250859454274,0.93544181022072
"[128, 64, 128]",190,512,0.01,0.0,0.007093901745975,0.9682137057460014
"[128, 64, 128]",112,512,0.01,0.1,0.0141500104218721,0.934043653374932
"[128, 64, 128]",76,512,0.01,0.2,0.0180691052228212,0.9113305713430836
"[256, 128, 256]",200,512,0.01,0.0,0.0068320026621222,0.9692300359845494
"[256, 128, 256]",43,512,0.01,0.1,0.0170842409133911,0.9190694306280396
"[256, 128, 256]",67,512,0.01,0.2,0.0167319737374782,0.92282867536947
"[512, 256, 512]",198,512,0.01,0.0,0.0066361669450998,0.9703813407117714
"[512, 256, 512]",60,512,0.01,0.1,0.0125621100887656,0.940927857555238
"[512, 256, 512]",51,512,0.01,0.2,0.0160043314099311,0.9238723633350168
"[64, 128, 64]",131,512,0.01,0.0,0.0074385884217917,0.9662762897763104
"[64, 128, 64]",48,512,0.01,0.1,0.0193020440638065,0.9071358661340564
"[64, 128, 64]",47,512,0.01,0.2,0.0239472482353448,0.8854917882057385
"[128, 256, 128]",200,512,0.01,0.0,0.0070021981373429,0.968722148081197
"[128, 256, 128]",81,512,0.01,0.1,0.0151578476652503,0.928694102623462
"[128, 256, 128]",69,512,0.01,0.2,0.0182632636278867,0.914090529452782
"[256, 512, 256]",200,512,0.01,0.0,0.0066433497704565,0.9699606667282944
"[256, 512, 256]",67,512,0.01,0.1,0.0129155777394771,0.9408439721703848
"[256, 512, 256]",79,512,0.01,0.2,0.0146303372457623,0.930702748035934
"[16, 16, 16]",47,512,0.1,0.2,0.0606708601117134,0.616793587514429
"[32, 32, 32]",50,512,0.1,0.0,0.0074900286272168,0.96628483623046
"[32, 32, 32]",24,512,0.1,0.1,0.0220709983259439,0.8914762671079879
"[64, 64, 64]",66,512,0.1,0.0,0.0071676988154649,0.967202073136756
"[64, 64, 64]",67,512,0.1,0.1,0.0152855878695845,0.9300649282597364
"[64, 64, 64]",63,512,0.1,0.2,0.0169279165565967,0.9177188191040796
"[16, 8, 16]",14,512,0.1,0.1,0.0926780477166175,0.3386222742908412
"[16, 8, 16]",17,512,0.1,0.2,0.1000078991055488,0.0825690971769671
"[32, 16, 32]",31,512,0.1,0.1,0.0229282528162002,0.8910336111331086
"[64, 32, 64]",61,512,0.1,0.0,0.0072582876309752,0.9679875788929752
"[64, 32, 64]",39,512,0.1,0.1,0.016436455771327,0.9236393739464784
"[64, 32, 64]",33,512,0.1,0.2,0.0226260684430599,0.8879617737851196
"[16, 32, 16]",75,512,0.1,0.0,0.0073807458393275,0.966498179528786
"[16, 32, 16]",21,512,0.1,0.1,0.0587748400866985,0.677649544359958
"[16, 32, 16]",54,512,0.1,0.2,0.0947308912873268,0.4277640327415738
"[32, 64, 32]",37,512,0.1,0.0,0.0082566691562533,0.9634055584186108
"[32, 64, 32]",36,512,0.1,0.1,0.0165138244628906,0.923041957346466
"[32, 64, 32]",23,512,0.1,0.2,0.0449641793966293,0.7485146519052637
"[32, 64, 32]",48,512,0.1,0.0,0.0076475916430354,0.9660591271948046
"[32, 64, 32]",22,512,0.1,0.1,0.0402402468025684,0.7934737327334268
"[32, 64, 32]",33,512,0.1,0.2,0.0643293634057045,0.6358567456432511
"[128, 128, 128]",108,512,0.1,0.0,0.006566768977791,0.9699059756070296
"[128, 128, 128]",21,512,0.1,0.1,0.0177501160651445,0.9214053615459672
"[128, 128, 128]",80,512,0.1,0.2,0.0150184286758303,0.9325583160920624
"[256, 256, 256]",82,512,0.1,0.0,0.0065490361303091,0.9702195129029004
"[256, 256, 256]",19,512,0.1,0.1,0.0127753745764493,0.9396978168203568
"[256, 256, 256]",39,512,0.1,0.2,0.0121901528909802,0.9433954095758132
"[512, 512, 512]",53,512,0.1,0.0,0.0068958019837737,0.9688177434470976
"[512, 512, 512]",68,512,0.1,0.1,0.0096521126106381,0.9586859444277872
"[512, 512, 512]",39,512,0.1,0.2,0.01221614331007,0.9434839251300642
"[128, 64, 128]",71,512,0.1,0.0,0.0065072956494987,0.9710764507530628
"[128, 64, 128]",48,512,0.1,0.1,0.0150641044601798,0.9295302249213672
"[128, 64, 128]",37,512,0.1,0.2,0.0193954575806856,0.9051039126627648
"[256, 128, 256]",51,512,0.1,0.0,0.0069092730991542,0.9690268276598648
"[256, 128, 256]",50,512,0.1,0.1,0.0092406691983342,0.9563702240951284
"[256, 128, 256]",41,512,0.1,0.2,0.0135868499055504,0.9353817724470042
"[512, 256, 512]",24,512,0.1,0.0,0.0075571318157017,0.9654656941944172
"[512, 256, 512]",51,512,0.1,0.1,0.0090051628649234,0.9595453515023156
"[512, 256, 512]",61,512,0.1,0.2,0.01256257109344,0.939976726710648
"[64, 128, 64]",63,512,0.1,0.0,0.0069964388385415,0.9677389276539302
"[64, 128, 64]",48,512,0.1,0.1,0.0149496579542756,0.9310096295405128
"[64, 128, 64]",39,512,0.1,0.2,0.0189660023897886,0.9105719191614638
"[128, 256, 128]",51,512,0.1,0.0,0.0072465217672288,0.9671385227896878
"[128, 256, 128]",24,512,0.1,0.1,0.0119972191751003,0.9414879224111122
"[128, 256, 128]",44,512,0.1,0.2,0.0231251362711191,0.8896930862286259
"[256, 512, 256]",47,512,0.1,0.0,0.0069160349667072,0.9691997573704992
"[256, 512, 256]",82,512,0.1,0.1,0.009145219810307,0.9598089114068976
"[256, 512, 256]",52,512,0.1,0.2,0.0107292598113417,0.947155268231934
